leading_item_id,following_item_id,value
LTOYKIML,SAAYMURU,57405
LTOYKIML,SDWAYPIK,5283340
LTOYKIML,STZDBITS,22695408
LTOYKIML,SUOYXCHP,22436
LTOYKIML,UGEQLMXM,266251
LTOYKIML,UQYUIVVR,5591792
LTOYKIML,UXSPKBJR,401467
LTOYKIML,VBYCLTYZ,433321
LTOYKIML,VMAQSTJE,18385
LTOYKIML,VUAFAIYJ,862782
LTOYKIML,WHPUAOID,49948
LTOYKIML,WQMVCOEM,23491
LTOYKIML,XIIEJNEE,69485
LTOYKIML,XIPPENFQ,135563
LTOYKIML,XUOIQPFL,2444726
LTOYKIML,YSYHGLQK,26485
LTOYKIML,ZCELVYQU,218787
LTOYKIML,ZGJXVMNI,2635636
LTOYKIML,ZKENOUDA,409270
LTOYKIML,ZXERAXWP,56431
LUENUFGA,AANGBULD,440497
LUENUFGA,APQGTRMF,77376
LUENUFGA,ATLDMDBO,41007544
LUENUFGA,AXULOHBQ,120335
LUENUFGA,BEZYMBBT,3209090
LUENUFGA,BJALXPFS,155634
LUENUFGA,BLANHGYY,68220
LUENUFGA,BTMOEMEP,4189486
LUENUFGA,BUZIIBYG,18465664
LUENUFGA,DDEXPPXU,800
LUENUFGA,DEWLVASR,362948
LUENUFGA,DJBLNPNC,18511
LUENUFGA,DNMPSKTB,5479830
LUENUFGA,DUCMGGNW,904690
LUENUFGA,ELQGMQWE,632011
LUENUFGA,EVBVXETX,4953089
LUENUFGA,FDXPMYGF,19204
LUENUFGA,FITUEHWN,97263
LUENUFGA,FQCLOEXA,2368466
LUENUFGA,FRHNWLNI,904747
LUENUFGA,FTSVTTSR,165653
LUENUFGA,FWUCPMMW,22112
LUENUFGA,GKQIJYDH,4721796
LUENUFGA,GYHKIVQT,34423596
LUENUFGA,IGDVVKUD,18531
LUENUFGA,JPBRUTWP,6907816
LUENUFGA,JSLXRQOK,15429
LUENUFGA,KAGJCHMR,30369
LUENUFGA,KEUWZRKO,825110
LUENUFGA,KJNSOAHR,25922520
LUENUFGA,LLHREMKS,65679
LUENUFGA,LPHPPJUG,1163984
LUENUFGA,LSOIUSXD,227146
LUENUFGA,LTOYKIML,365734
LUENUFGA,MBSBZBXA,3783359
LUENUFGA,MIRCVAMV,82382
LUENUFGA,NAQIHUKZ,39531
LUENUFGA,NZKBIBNU,244306
LUENUFGA,OJIFIHMZ,3287386
LUENUFGA,OKMBFVKS,1943091
LUENUFGA,OXKURKXR,135472
LUENUFGA,PYZMVUWD,16040
LUENUFGA,QRKRBYJL,2142589
LUENUFGA,QVLMOEYE,1164298
LUENUFGA,RAWUKQMJ,3567401
LUENUFGA,RJGPVEXX,585225
LUENUFGA,SAAYMURU,45952
LUENUFGA,SAHWCZNH,1648926
LUENUFGA,SDWAYPIK,5625344
LUENUFGA,SNHYOVBM,282759
LUENUFGA,UGEQLMXM,261622
LUENUFGA,UIFPPCLR,144498
LUENUFGA,UXSPKBJR,382577
LUENUFGA,VMAQSTJE,22660
LUENUFGA,VUAFAIYJ,825353
LUENUFGA,VWMBASNE,144084
LUENUFGA,WBLJNPZQ,150618
LUENUFGA,WPQXWHYO,20454494
LUENUFGA,WQMVCOEM,24835
LUENUFGA,XIFHSOWQ,121795
LUENUFGA,XIIEJNEE,64519
LUENUFGA,XIPPENFQ,123528
LUENUFGA,XUOIQPFL,2441831
LUENUFGA,ZCELVYQU,191956
LUENUFGA,ZGJXVMNI,2563098
LUENUFGA,ZKENOUDA,389505
LUENUFGA,ZXERAXWP,41774
MBSBZBXA,AANGBULD,448811
MBSBZBXA,ATLDMDBO,35903060
MBSBZBXA,BJALXPFS,143541
MBSBZBXA,BLANHGYY,71802
MBSBZBXA,DBWLZWNK,189847
MBSBZBXA,DEWLVASR,365642
MBSBZBXA,DJBLNPNC,19331
MBSBZBXA,DNMPSKTB,5453566
MBSBZBXA,DUCMGGNW,897313
MBSBZBXA,EVBVXETX,4986006
MBSBZBXA,FCYBOAXC,112438952
MBSBZBXA,FDXPMYGF,17062
MBSBZBXA,FITUEHWN,104008
MBSBZBXA,FQCLOEXA,2359089
MBSBZBXA,FRHNWLNI,903341
MBSBZBXA,FTSVTTSR,160492
MBSBZBXA,GYHKIVQT,36242260
MBSBZBXA,HCDTGMST,105000
MBSBZBXA,IGDVVKUD,22112
MBSBZBXA,JERHKLYW,23977
MBSBZBXA,JPBRUTWP,6970086
MBSBZBXA,JSLXRQOK,18449
MBSBZBXA,KEUWZRKO,830176
MBSBZBXA,LPHPPJUG,1143321
MBSBZBXA,LRVGFDFM,2191552
MBSBZBXA,LSOIUSXD,249443
MBSBZBXA,LTOYKIML,379032
MBSBZBXA,LUENUFGA,3578446
MBSBZBXA,NAQIHUKZ,37539
MBSBZBXA,NZKBIBNU,272208
MBSBZBXA,OJIFIHMZ,3274511
MBSBZBXA,OXKURKXR,122738
MBSBZBXA,QJQJSWFU,137223
MBSBZBXA,QVLMOEYE,1208753
MBSBZBXA,RAWUKQMJ,3635294
MBSBZBXA,RCBZUSIM,3574
MBSBZBXA,RJGPVEXX,612030
MBSBZBXA,ROACSLMG,2118150
MBSBZBXA,SAAYMURU,47121
MBSBZBXA,SDWAYPIK,5313957
MBSBZBXA,SNHYOVBM,283840
MBSBZBXA,TGOELCAG,302101
MBSBZBXA,UXSPKBJR,381686
MBSBZBXA,VBYCLTYZ,432128
MBSBZBXA,VMAQSTJE,23258
MBSBZBXA,VUAFAIYJ,863292
MBSBZBXA,WBLJNPZQ,148516
MBSBZBXA,XIIEJNEE,67498
MBSBZBXA,XUOIQPFL,2356532
MBSBZBXA,ZGJXVMNI,2602798
MBSBZBXA,ZKENOUDA,394956
MIRCVAMV,AANGBULD,449740
MIRCVAMV,APQGTRMF,78550
MIRCVAMV,ATLDMDBO,34498224
MIRCVAMV,BJALXPFS,163745
MIRCVAMV,BLANHGYY,70097
MIRCVAMV,BTMOEMEP,5381512
MIRCVAMV,BUZIIBYG,18436172
MIRCVAMV,CCLHWFWF,13448294
MIRCVAMV,DBWLZWNK,198350
MIRCVAMV,DDEXPPXU,15692
MIRCVAMV,DEWLVASR,401373
MIRCVAMV,DJBLNPNC,26858
MIRCVAMV,DNMPSKTB,4976792
MIRCVAMV,DUCMGGNW,918698
MIRCVAMV,ELQGMQWE,642260
MIRCVAMV,FCYBOAXC,113217096
MIRCVAMV,FRHNWLNI,963634
MIRCVAMV,FTSVTTSR,188555
MIRCVAMV,FWUCPMMW,20407
MIRCVAMV,GKQIJYDH,4826469
MIRCVAMV,GYHKIVQT,35842716
MIRCVAMV,HXYSSRXE,5497538
MIRCVAMV,IGDVVKUD,32290
MIRCVAMV,JERHKLYW,30886
MIRCVAMV,JPBRUTWP,6879054
MIRCVAMV,JSLXRQOK,23631
MIRCVAMV,KAGJCHMR,33648
MIRCVAMV,KJNSOAHR,25575026
MIRCVAMV,LLHREMKS,77858
MIRCVAMV,LRVGFDFM,2336198
MIRCVAMV,LSOIUSXD,232096
MIRCVAMV,LTOYKIML,380602
MIRCVAMV,NAQIHUKZ,45454
MIRCVAMV,NZKBIBNU,285111
MIRCVAMV,OJIFIHMZ,3358642
MIRCVAMV,OKMBFVKS,1962134
MIRCVAMV,QVLMOEYE,1204193
MIRCVAMV,SAAYMURU,57562
MIRCVAMV,UGEQLMXM,251291
MIRCVAMV,UIFPPCLR,145932
MIRCVAMV,UQYUIVVR,6123768
MIRCVAMV,VBYCLTYZ,440342
MIRCVAMV,VMAQSTJE,22623
MIRCVAMV,VUAFAIYJ,850021
MIRCVAMV,WBLJNPZQ,150451
MIRCVAMV,WQMVCOEM,25576
MIRCVAMV,XIFHSOWQ,104041
MIRCVAMV,XIIEJNEE,73023
MIRCVAMV,XIPPENFQ,137861
MIRCVAMV,XUOIQPFL,2331671
MIRCVAMV,YSYHGLQK,20378
MIRCVAMV,ZCELVYQU,217419
MIRCVAMV,ZGJXVMNI,2669824
MIRCVAMV,ZXERAXWP,45878
NAQIHUKZ,AANGBULD,454886
NAQIHUKZ,AHMDUILJ,144015
NAQIHUKZ,BEZYMBBT,3293848
NAQIHUKZ,BLANHGYY,80406
NAQIHUKZ,BSRMSVTC,277463
NAQIHUKZ,DEWLVASR,408418
NAQIHUKZ,DJBLNPNC,25420
NAQIHUKZ,DUCMGGNW,930867
NAQIHUKZ,ELQGMQWE,679080
NAQIHUKZ,FITUEHWN,144188
NAQIHUKZ,FTSVTTSR,263493
NAQIHUKZ,FWUCPMMW,24170
NAQIHUKZ,GKQIJYDH,5657966
NAQIHUKZ,GYHKIVQT,34841524
NAQIHUKZ,JBVHSUWY,430856
NAQIHUKZ,JERHKLYW,23707
NAQIHUKZ,JPBRUTWP,6378780
NAQIHUKZ,JSLXRQOK,31224
NAQIHUKZ,KAGJCHMR,31035
NAQIHUKZ,KJNSOAHR,23745538
NAQIHUKZ,LLHREMKS,75867
NAQIHUKZ,LSOIUSXD,248492
NAQIHUKZ,LTOYKIML,388607
NAQIHUKZ,MBSBZBXA,4283404
NAQIHUKZ,OJIFIHMZ,3366350
NAQIHUKZ,QVLMOEYE,1169793
NAQIHUKZ,SAAYMURU,55450
NAQIHUKZ,STZDBITS,19198980
NAQIHUKZ,TGOELCAG,306809
NAQIHUKZ,UGEQLMXM,271084
NAQIHUKZ,UIFPPCLR,139087
NAQIHUKZ,UQYUIVVR,5665897
NAQIHUKZ,UXSPKBJR,408749
NAQIHUKZ,VBYCLTYZ,436214
NAQIHUKZ,VMAQSTJE,23331
NAQIHUKZ,VUAFAIYJ,860056
NAQIHUKZ,WBLJNPZQ,144385
NAQIHUKZ,WHPUAOID,51333
NAQIHUKZ,WPQXWHYO,21605936
NAQIHUKZ,XIIEJNEE,71901
NAQIHUKZ,YSYHGLQK,25204
NAQIHUKZ,ZCELVYQU,216531
NAQIHUKZ,ZXERAXWP,51444
NZKBIBNU,AANGBULD,456046
NZKBIBNU,AHMDUILJ,145115
NZKBIBNU,APQGTRMF,70452
NZKBIBNU,BEZYMBBT,3275711
NZKBIBNU,BLANHGYY,74338
NZKBIBNU,BTMOEMEP,4221382
NZKBIBNU,CCLHWFWF,12905815
NZKBIBNU,DBWLZWNK,190996
NZKBIBNU,DDEXPPXU,3632
NZKBIBNU,DEWLVASR,396049
NZKBIBNU,DNMPSKTB,4938755
NZKBIBNU,DUCMGGNW,916637
NZKBIBNU,ELQGMQWE,665941
NZKBIBNU,EVBVXETX,5076202
NZKBIBNU,FCYBOAXC,111565504
NZKBIBNU,FITUEHWN,110897
NZKBIBNU,FQCLOEXA,2507836
NZKBIBNU,FRHNWLNI,889688
NZKBIBNU,FTSVTTSR,180527
NZKBIBNU,FWUCPMMW,24784
NZKBIBNU,GKQIJYDH,4966280
NZKBIBNU,GYHKIVQT,36662572
NZKBIBNU,HXYSSRXE,5101782
NZKBIBNU,JPBRUTWP,7011906
NZKBIBNU,JSLXRQOK,29904
NZKBIBNU,KEUWZRKO,862066
NZKBIBNU,KJNSOAHR,27752244
NZKBIBNU,LLHREMKS,69783
NZKBIBNU,LPHPPJUG,1164387
NZKBIBNU,LSOIUSXD,237186
NZKBIBNU,LTOYKIML,383091
NZKBIBNU,LUENUFGA,3508696
NZKBIBNU,MBSBZBXA,3826639
NZKBIBNU,MIRCVAMV,86713
NZKBIBNU,NAQIHUKZ,44805
NZKBIBNU,OGAFEHLU,49146
NZKBIBNU,OKMBFVKS,1936271
NZKBIBNU,PYZMVUWD,24219
NZKBIBNU,QVLMOEYE,1175412
NZKBIBNU,RAWUKQMJ,3590882
NZKBIBNU,RJGPVEXX,614536
NZKBIBNU,SAAYMURU,54625
NZKBIBNU,SAHWCZNH,1680100
NZKBIBNU,SDWAYPIK,5197680
NZKBIBNU,UGEQLMXM,251821
NZKBIBNU,UIFPPCLR,137019
NZKBIBNU,UXSPKBJR,392959
NZKBIBNU,VBYCLTYZ,425365
NZKBIBNU,VMAQSTJE,21707
NZKBIBNU,VWMBASNE,143311
NZKBIBNU,WBLJNPZQ,159988
NZKBIBNU,WPQXWHYO,21200288
NZKBIBNU,WQMVCOEM,27917
NZKBIBNU,XIFHSOWQ,102057
NZKBIBNU,XIIEJNEE,66383
NZKBIBNU,XIPPENFQ,127689
NZKBIBNU,XUOIQPFL,2476406
NZKBIBNU,ZCELVYQU,205573
NZKBIBNU,ZGJXVMNI,2624699
NZKBIBNU,ZKENOUDA,417215
NZKBIBNU,ZXERAXWP,52094
OGAFEHLU,AANGBULD,446522
OGAFEHLU,AHMDUILJ,147435
OGAFEHLU,APQGTRMF,75147
OGAFEHLU,ATLDMDBO,39317136
OGAFEHLU,AXULOHBQ,119211
OGAFEHLU,BEZYMBBT,3278967
OGAFEHLU,BJALXPFS,164381
OGAFEHLU,BLANHGYY,81979
OGAFEHLU,BSRMSVTC,297957
OGAFEHLU,BTMOEMEP,4347330
OGAFEHLU,BUZIIBYG,18267246
OGAFEHLU,CCLHWFWF,14391275
OGAFEHLU,DBWLZWNK,185251
OGAFEHLU,DDEXPPXU,890
OGAFEHLU,DEWLVASR,392213
OGAFEHLU,DJBLNPNC,22197
OGAFEHLU,DNMPSKTB,4883137
OGAFEHLU,DUCMGGNW,931238
OGAFEHLU,ELQGMQWE,678028
OGAFEHLU,EVBVXETX,5008574
OGAFEHLU,FCYBOAXC,113684600
OGAFEHLU,FDXPMYGF,25269
OGAFEHLU,FITUEHWN,115574
OGAFEHLU,FQCLOEXA,2258383
OGAFEHLU,FRHNWLNI,963165
OGAFEHLU,GYHKIVQT,30523680
OGAFEHLU,HCDTGMST,120069
OGAFEHLU,HXYSSRXE,5120184
OGAFEHLU,IGDVVKUD,28865
OGAFEHLU,JBVHSUWY,419768
OGAFEHLU,JERHKLYW,31090
OGAFEHLU,JPBRUTWP,6512544
OGAFEHLU,JSLXRQOK,31224
OGAFEHLU,KEUWZRKO,801064
OGAFEHLU,KJNSOAHR,24674110
OGAFEHLU,LPHPPJUG,1186168
OGAFEHLU,LRVGFDFM,2275772
OGAFEHLU,LSOIUSXD,259831
OGAFEHLU,LTOYKIML,367453
OGAFEHLU,LUENUFGA,3629400
OGAFEHLU,MBSBZBXA,3881623
OGAFEHLU,MIRCVAMV,86390
OGAFEHLU,NAQIHUKZ,51494
OGAFEHLU,NZKBIBNU,268229
OGAFEHLU,OKMBFVKS,1960825
OGAFEHLU,OXKURKXR,138176
OGAFEHLU,PYZMVUWD,23421
OGAFEHLU,QJQJSWFU,134372
OGAFEHLU,QKXNTIIB,1317375
OGAFEHLU,QRKRBYJL,2112957
OGAFEHLU,QVLMOEYE,1213734
OGAFEHLU,RAWUKQMJ,3672573
OGAFEHLU,RCBZUSIM,10655
OGAFEHLU,RJGPVEXX,609397
OGAFEHLU,ROACSLMG,2176812
OGAFEHLU,SAHWCZNH,1748654
OGAFEHLU,SDWAYPIK,5487428
OGAFEHLU,STZDBITS,22415718
OGAFEHLU,TGOELCAG,299852
OGAFEHLU,UGEQLMXM,257565
OGAFEHLU,UIFPPCLR,136803
OGAFEHLU,UQYUIVVR,4824081
OGAFEHLU,UXSPKBJR,392824
OGAFEHLU,VBYCLTYZ,435891
OGAFEHLU,VMAQSTJE,21209
OGAFEHLU,VUAFAIYJ,860056
OGAFEHLU,VWMBASNE,146017
OGAFEHLU,WBLJNPZQ,150451
OGAFEHLU,WHPUAOID,44374
OGAFEHLU,WPQXWHYO,21161062
OGAFEHLU,WQMVCOEM,26858
OGAFEHLU,XIFHSOWQ,96327
OGAFEHLU,XIIEJNEE,66990
OGAFEHLU,XIPPENFQ,134279
OGAFEHLU,XMKRPGLB,824984
OGAFEHLU,XUOIQPFL,2472326
OGAFEHLU,ZGJXVMNI,2674471
OGAFEHLU,ZKENOUDA,421745
OGAFEHLU,ZXERAXWP,57949
OJIFIHMZ,AHMDUILJ,139267
OJIFIHMZ,ATLDMDBO,37623876
OJIFIHMZ,AXULOHBQ,142787
OJIFIHMZ,BJALXPFS,156275
OJIFIHMZ,BSRMSVTC,288123
OJIFIHMZ,BTMOEMEP,4359382
OJIFIHMZ,BUZIIBYG,17956482
OJIFIHMZ,EVBVXETX,5043378
OJIFIHMZ,FDXPMYGF,26274
OJIFIHMZ,FITUEHWN,108798
OJIFIHMZ,FQCLOEXA,2360889
OJIFIHMZ,FTSVTTSR,182576
OJIFIHMZ,HXYSSRXE,5489594
OJIFIHMZ,IGDVVKUD,17276
OJIFIHMZ,JBVHSUWY,401106
OJIFIHMZ,JERHKLYW,29247
OJIFIHMZ,JSLXRQOK,23160
OJIFIHMZ,KEUWZRKO,823514
OJIFIHMZ,LLHREMKS,76800
OJIFIHMZ,LRVGFDFM,2283024
OJIFIHMZ,LTOYKIML,365734
OJIFIHMZ,NAQIHUKZ,42002
OJIFIHMZ,NZKBIBNU,272208
OJIFIHMZ,OXKURKXR,129438
OJIFIHMZ,QJQJSWFU,140184
OJIFIHMZ,QKXNTIIB,1282593
OJIFIHMZ,QRKRBYJL,2075617
OJIFIHMZ,RCBZUSIM,9239
OJIFIHMZ,ROACSLMG,2077686
OJIFIHMZ,SNHYOVBM,283946
OJIFIHMZ,STZDBITS,21243986
OJIFIHMZ,TGOELCAG,288595
OJIFIHMZ,UIFPPCLR,143284
OJIFIHMZ,UXSPKBJR,397574
OJIFIHMZ,WHPUAOID,48519
OJIFIHMZ,WPQXWHYO,21717138
OJIFIHMZ,XIIEJNEE,60196
OJIFIHMZ,XIPPENFQ,127002
OJIFIHMZ,YSYHGLQK,12262
OJIFIHMZ,ZXERAXWP,49743
OKMBFVKS,AANGBULD,455680
OKMBFVKS,AHMDUILJ,141089
OKMBFVKS,APQGTRMF,74550
OKMBFVKS,ATLDMDBO,38132476
OKMBFVKS,AXULOHBQ,113965
OKMBFVKS,BEZYMBBT,3202940
OKMBFVKS,BJALXPFS,154997
OKMBFVKS,BLANHGYY,79861
OKMBFVKS,BSRMSVTC,261657
OKMBFVKS,BTMOEMEP,4553153
OKMBFVKS,CCLHWFWF,14022354
OKMBFVKS,DBWLZWNK,187630
OKMBFVKS,DDEXPPXU,6231
OKMBFVKS,DEWLVASR,400186
OKMBFVKS,DJBLNPNC,24779
OKMBFVKS,DNMPSKTB,4948972
OKMBFVKS,ELQGMQWE,660408
OKMBFVKS,EVBVXETX,5099254
OKMBFVKS,FCYBOAXC,112438320
OKMBFVKS,FDXPMYGF,20197
OKMBFVKS,FQCLOEXA,2345326
OKMBFVKS,FRHNWLNI,923260
OKMBFVKS,FWUCPMMW,30172
OKMBFVKS,GYHKIVQT,29369750
OKMBFVKS,HCDTGMST,114265
OKMBFVKS,HXYSSRXE,5049504
OKMBFVKS,IGDVVKUD,24185
OKMBFVKS,JERHKLYW,28433
OKMBFVKS,JPBRUTWP,6266384
OKMBFVKS,JSLXRQOK,26920
OKMBFVKS,KAGJCHMR,35124
OKMBFVKS,KEUWZRKO,820912
OKMBFVKS,KJNSOAHR,23518450
OKMBFVKS,LPHPPJUG,1167792
OKMBFVKS,LRVGFDFM,2209034
OKMBFVKS,LSOIUSXD,231694
OKMBFVKS,LTOYKIML,375385
OKMBFVKS,LUENUFGA,3570629
OKMBFVKS,NZKBIBNU,270282
OKMBFVKS,OGAFEHLU,41214
OKMBFVKS,PYZMVUWD,17120
OKMBFVKS,QJQJSWFU,138411
OKMBFVKS,QKXNTIIB,1282074
OKMBFVKS,QRKRBYJL,2001418
OKMBFVKS,QVLMOEYE,1196707
OKMBFVKS,RCBZUSIM,35148
OKMBFVKS,RJGPVEXX,615629
OKMBFVKS,ROACSLMG,2122724
OKMBFVKS,SAHWCZNH,1684626
OKMBFVKS,SDWAYPIK,5216235
OKMBFVKS,SNHYOVBM,288723
OKMBFVKS,SUOYXCHP,21763
OKMBFVKS,UGEQLMXM,254786
OKMBFVKS,UIFPPCLR,139774
OKMBFVKS,UXSPKBJR,375558
OKMBFVKS,VBYCLTYZ,438331
OKMBFVKS,VMAQSTJE,20335
OKMBFVKS,VUAFAIYJ,873423
OKMBFVKS,VWMBASNE,139029
OKMBFVKS,WBLJNPZQ,142762
OKMBFVKS,WHPUAOID,48487
OKMBFVKS,WPQXWHYO,22199216
OKMBFVKS,WQMVCOEM,22785
OKMBFVKS,XIFHSOWQ,99291
OKMBFVKS,XIPPENFQ,133862
OKMBFVKS,XMKRPGLB,797295
OKMBFVKS,XUOIQPFL,2384793
OKMBFVKS,YSYHGLQK,27008
OKMBFVKS,ZGJXVMNI,2550643
OKMBFVKS,ZKENOUDA,430878
OKMBFVKS,ZXERAXWP,55509
OXKURKXR,AANGBULD,441521
OXKURKXR,APQGTRMF,75979
OXKURKXR,ATLDMDBO,41249568
OXKURKXR,AXULOHBQ,121901
OXKURKXR,BEZYMBBT,3293319
OXKURKXR,BJALXPFS,159199
OXKURKXR,BLANHGYY,81081
OXKURKXR,BSRMSVTC,286841
OXKURKXR,BTMOEMEP,4296014
OXKURKXR,CCLHWFWF,13979478
OXKURKXR,DBWLZWNK,190193
OXKURKXR,DDEXPPXU,5548
OXKURKXR,DEWLVASR,387474
OXKURKXR,DJBLNPNC,24642
OXKURKXR,DNMPSKTB,5457572
OXKURKXR,ELQGMQWE,650523
OXKURKXR,EVBVXETX,5110660
OXKURKXR,FCYBOAXC,112655088
OXKURKXR,FDXPMYGF,29422
OXKURKXR,FITUEHWN,112606
OXKURKXR,FQCLOEXA,2285013
OXKURKXR,FRHNWLNI,938081
OXKURKXR,FTSVTTSR,187778
OXKURKXR,GKQIJYDH,4561106
OXKURKXR,GYHKIVQT,36315968
OXKURKXR,HXYSSRXE,5393860
OXKURKXR,IGDVVKUD,24888
OXKURKXR,JBVHSUWY,424128
OXKURKXR,JPBRUTWP,7008978
OXKURKXR,JSLXRQOK,19920
OXKURKXR,KEUWZRKO,861154
OXKURKXR,KJNSOAHR,27509498
OXKURKXR,LLHREMKS,87388
OXKURKXR,LSOIUSXD,248000
OXKURKXR,LUENUFGA,3537215
OXKURKXR,MIRCVAMV,84204
OXKURKXR,NAQIHUKZ,47791
OXKURKXR,NZKBIBNU,259805
OXKURKXR,OGAFEHLU,52600
OXKURKXR,OJIFIHMZ,3349382
OXKURKXR,OKMBFVKS,1949917
OXKURKXR,PYZMVUWD,23869
OXKURKXR,QRKRBYJL,2053345
OXKURKXR,QVLMOEYE,1199706
OXKURKXR,RAWUKQMJ,3578592
OXKURKXR,RCBZUSIM,1837
OXKURKXR,RJGPVEXX,585656
OXKURKXR,SAAYMURU,54685
OXKURKXR,SAHWCZNH,1701407
OXKURKXR,SDWAYPIK,5237038
OXKURKXR,SNHYOVBM,288999
OXKURKXR,SUOYXCHP,30474
OXKURKXR,TGOELCAG,301557
OXKURKXR,UGEQLMXM,261276
OXKURKXR,UIFPPCLR,140836
OXKURKXR,UXSPKBJR,399528
OXKURKXR,VBYCLTYZ,423337
OXKURKXR,VMAQSTJE,19790
OXKURKXR,VWMBASNE,143003
OXKURKXR,WBLJNPZQ,153618
OXKURKXR,WPQXWHYO,21124982
OXKURKXR,WQMVCOEM,30268
OXKURKXR,XIFHSOWQ,98836
OXKURKXR,XIPPENFQ,131447
OXKURKXR,XMKRPGLB,809018
OXKURKXR,XUOIQPFL,2591007
OXKURKXR,ZCELVYQU,216958
OXKURKXR,ZGJXVMNI,2591872
OXKURKXR,ZKENOUDA,419803
OXKURKXR,ZXERAXWP,55229
PYZMVUWD,AHMDUILJ,147394
PYZMVUWD,APQGTRMF,79398
PYZMVUWD,BEZYMBBT,3328265
PYZMVUWD,BJALXPFS,162136
PYZMVUWD,BLANHGYY,81680
PYZMVUWD,BTMOEMEP,3912963
PYZMVUWD,DBWLZWNK,197609
PYZMVUWD,DDEXPPXU,13735
PYZMVUWD,DEWLVASR,387302
PYZMVUWD,DJBLNPNC,27222
PYZMVUWD,DNMPSKTB,4956166
PYZMVUWD,DUCMGGNW,922610
PYZMVUWD,FDXPMYGF,30879
PYZMVUWD,FITUEHWN,112804
PYZMVUWD,FRHNWLNI,968336
PYZMVUWD,FTSVTTSR,201454
PYZMVUWD,GKQIJYDH,5071266
PYZMVUWD,HCDTGMST,120069
PYZMVUWD,KJNSOAHR,23345516
PYZMVUWD,LLHREMKS,79979
PYZMVUWD,LRVGFDFM,2301450
PYZMVUWD,LSOIUSXD,255945
PYZMVUWD,LTOYKIML,384244
PYZMVUWD,LUENUFGA,3646981
PYZMVUWD,MBSBZBXA,3880434
PYZMVUWD,MIRCVAMV,88899
PYZMVUWD,NAQIHUKZ,51333
PYZMVUWD,OJIFIHMZ,3349362
PYZMVUWD,OXKURKXR,142942
PYZMVUWD,QJQJSWFU,171840
PYZMVUWD,RJGPVEXX,615744
PYZMVUWD,SAAYMURU,57562
PYZMVUWD,SNHYOVBM,282546
PYZMVUWD,SUOYXCHP,29422
PYZMVUWD,UGEQLMXM,268491
PYZMVUWD,UXSPKBJR,409518
PYZMVUWD,VBYCLTYZ,446947
PYZMVUWD,VUAFAIYJ,873415
PYZMVUWD,VWMBASNE,150012
PYZMVUWD,WHPUAOID,42759
PYZMVUWD,XIFHSOWQ,96046
PYZMVUWD,XIPPENFQ,138612
PYZMVUWD,XMKRPGLB,856217
PYZMVUWD,XUOIQPFL,2579362
PYZMVUWD,ZCELVYQU,217419
PYZMVUWD,ZKENOUDA,429054
PYZMVUWD,ZXERAXWP,51780
QJQJSWFU,AANGBULD,449175
QJQJSWFU,AHMDUILJ,143110
QJQJSWFU,APQGTRMF,76999
QJQJSWFU,ATLDMDBO,41003740
QJQJSWFU,AXULOHBQ,117920
QJQJSWFU,BEZYMBBT,3233706
QJQJSWFU,BJALXPFS,154060
QJQJSWFU,BTMOEMEP,4299231
QJQJSWFU,DDEXPPXU,6416
QJQJSWFU,DEWLVASR,399537
QJQJSWFU,DJBLNPNC,25441
QJQJSWFU,DNMPSKTB,4906233
QJQJSWFU,DUCMGGNW,914728
QJQJSWFU,ELQGMQWE,661230
QJQJSWFU,EVBVXETX,5088550
QJQJSWFU,FRHNWLNI,894754
QJQJSWFU,FTSVTTSR,190734
QJQJSWFU,FWUCPMMW,31344
QJQJSWFU,GKQIJYDH,4979307
QJQJSWFU,HCDTGMST,110630
QJQJSWFU,IGDVVKUD,31884
QJQJSWFU,JBVHSUWY,419790
QJQJSWFU,JERHKLYW,29335
QJQJSWFU,JPBRUTWP,6953851
QJQJSWFU,JSLXRQOK,26830
QJQJSWFU,KAGJCHMR,38436
QJQJSWFU,KEUWZRKO,863713
QJQJSWFU,LPHPPJUG,1175857
QJQJSWFU,LRVGFDFM,2280367
QJQJSWFU,LSOIUSXD,251617
QJQJSWFU,LTOYKIML,373826
QJQJSWFU,MIRCVAMV,86408
QJQJSWFU,NAQIHUKZ,49489
QJQJSWFU,OGAFEHLU,51697
QJQJSWFU,OJIFIHMZ,3361955
QJQJSWFU,OKMBFVKS,1942947
QJQJSWFU,OXKURKXR,139032
QJQJSWFU,PYZMVUWD,24495
QJQJSWFU,QKXNTIIB,1262178
QJQJSWFU,QRKRBYJL,2094924
QJQJSWFU,QVLMOEYE,1179656
QJQJSWFU,RAWUKQMJ,3584288
QJQJSWFU,RJGPVEXX,616465
QJQJSWFU,SAHWCZNH,1703096
QJQJSWFU,SDWAYPIK,5623143
QJQJSWFU,SNHYOVBM,287769
QJQJSWFU,STZDBITS,22067156
QJQJSWFU,SUOYXCHP,27989
QJQJSWFU,UGEQLMXM,261091
QJQJSWFU,UQYUIVVR,5065250
QJQJSWFU,UXSPKBJR,404410
QJQJSWFU,VBYCLTYZ,441507
QJQJSWFU,VUAFAIYJ,862708
QJQJSWFU,VWMBASNE,144398
QJQJSWFU,WBLJNPZQ,148092
QJQJSWFU,WHPUAOID,41016
QJQJSWFU,XIIEJNEE,72463
QJQJSWFU,XIPPENFQ,135675
QJQJSWFU,XUOIQPFL,2450395
QJQJSWFU,YSYHGLQK,19751
